item 5740, 31.2, 90.87, "item 5740"
item 5741, 18.37, 8.85, "item 5741"
item 5742, 57.47, 28.39, "item 5742"
item 5743, 64.32, 81.71, "item 5743"
item 5744, 26.44, 89.74, "item 5744"
item 5745, 13.5, 23, "item 5745"
item 5746, 88.55, 65.63, "item 5746"
item 5747, 94.53, 80.42, "item 5747"
item 5748, 86.93, 20.08, "item 5748"
item 5749, 69.27, 44.47, "item 5749"
item 5750, 52.32, 59.79, "item 5750"
item 5751, 19.45, 59.87, "item 5751"
item 5752, 7.02, 99.86, "item 5752"
item 5753, 46.26, 87.57, "item 5753"
item 5754, 8.53, 18.99, "item 5754"
item 5755, 22.32, 83.58, "item 5755"
item 5756, 13.65, 7.25, "item 5756"
item 5757, 62.7, 10.31, "item 5757"
item 5758, 72.11, 22.89, "item 5758"
item 5759, 35.98, 98.77, "item 5759"
item 5760, 65.02, 91.51, "item 5760"
item 5761, 19.47, 35.17, "item 5761"
item 5762, 88.09, 99.92, "item 5762"
item 5763, 13.77, 54.48, "item 5763"
item 5764, 41.83, 60.52, "item 5764"
item 5765, 70.85, 85.08, "item 5765"
item 5766, 32.18, 47.14, "item 5766"
item 5767, 57.27, 3.79, "item 5767"
item 5768, 3.25, 32.99, "item 5768"
item 5769, 69.51, 28.48, "item 5769"
item 5770, 21.46, 92.97, "item 5770"
item 5771, 41.89, 96.67, "item 5771"
item 5772, 4.88, 68.1, "item 5772"
item 5773, 39.23, 52.93, "item 5773"
item 5774, 45.22, 28.25, "item 5774"
item 5775, 6.31, 95.23, "item 5775"
item 5776, 1.06, 10.57, "item 5776"
item 5777, 53.83, 11.08, "item 5777"
item 5778, 50.46, 56.05, "item 5778"
item 5779, 96.87, 67.81, "item 5779"
item 5780, 78.63, 14, "item 5780"
item 5781, 25.92, 8.38, "item 5781"
item 5782, 42.08, 35.49, "item 5782"
item 5783, 82.76, 43.8, "item 5783"
item 5784, 94.62, 30.38, "item 5784"
item 5785, 33.95, 26.59, "item 5785"
item 5786, 82.32, 20.14, "item 5786"
item 5787, 83.27, 35.61, "item 5787"
item 5788, 14.94, 78.61, "item 5788"
item 5789, 41.01, 2.18, "item 5789"
item 5790, 99.27, 16.24, "item 5790"
item 5791, 72.86, 59.57, "item 5791"
item 5792, 76.41, 30.08, "item 5792"
item 5793, 84, 3.84, "item 5793"
item 5794, 39.29, 11.19, "item 5794"
item 5795, 55.2, 12.33, "item 5795"
item 5796, 19.48, 73.96, "item 5796"
item 5797, 36.58, 78.24, "item 5797"
item 5798, 23.01, 47.77, "item 5798"
item 5799, 22.28, 84.45, "item 5799"
item 5800, 63.73, 50.33, "item 5800"
item 5801, 74.55, 58.04, "item 5801"
item 5802, 89.76, 44.3, "item 5802"
item 5803, 39.32, 17.77, "item 5803"
item 5804, 23.62, 63.84, "item 5804"
item 5805, 96.98, 51.57, "item 5805"
item 5806, 40.05, 86.35, "item 5806"
item 5807, 21.86, 38.22, "item 5807"
item 5808, 86.51, 15.97, "item 5808"
item 5809, 81.86, 57.97, "item 5809"
item 5810, 11.13, 40.21, "item 5810"
item 5811, 95.74, 20.76, "item 5811"
item 5812, 0.49, 18.62, "item 5812"
item 5813, 79.53, 77.24, "item 5813"
item 5814, 45.03, 63.59, "item 5814"
item 5815, 56.18, 67.99, "item 5815"
item 5816, 44.08, 77.01, "item 5816"
item 5817, 72.57, 9.16, "item 5817"
item 5818, 34.24, 13.98, "item 5818"
item 5819, 66.87, 9.19, "item 5819"
item 5820, 75.13, 54.81, "item 5820"
item 5821, 55.64, 60.3, "item 5821"
item 5822, 54.49, 79.99, "item 5822"
item 5823, 65.11, 51.28, "item 5823"
item 5824, 81.25, 59.32, "item 5824"
item 5825, 13.7, 3.17, "item 5825"
item 5826, 19.5, 86.04, "item 5826"
item 5827, 64.08, 38.56, "item 5827"
item 5828, 78.86, 9.52, "item 5828"
item 5829, 2.26, 56.81, "item 5829"
item 5830, 17.57, 45.9, "item 5830"
item 5831, 68.16, 2.56, "item 5831"
item 5832, 33.41, 75.18, "item 5832"
item 5833, 58.06, 82.78, "item 5833"
item 5834, 14.58, 65.38, "item 5834"
item 5835, 42.33, 9.02, "item 5835"
item 5836, 97.7, 99.5, "item 5836"
item 5837, 93.77, 15.81, "item 5837"
item 5838, 33.33, 19.58, "item 5838"
item 5839, 1.77, 33.28, "item 5839"
item 5840, 90.85, 43.54, "item 5840"
item 5841, 55.13, 73.24, "item 5841"
item 5842, 43.86, 55.12, "item 5842"
item 5843, 12.57, 20.96, "item 5843"
item 5844, 65, 15.1, "item 5844"
item 5845, 44.24, 12.31, "item 5845"
item 5846, 24.67, 92.66, "item 5846"
item 5847, 19.53, 15.47, "item 5847"
item 5848, 32.14, 70.03, "item 5848"
item 5849, 37.22, 29.57, "item 5849"
item 5850, 79.4, 30.27, "item 5850"
item 5851, 42.22, 59.04, "item 5851"
item 5852, 48.19, 98.89, "item 5852"
item 5853, 50.09, 21.38, "item 5853"
item 5854, 18.96, 72.77, "item 5854"
item 5855, 5.18, 98.84, "item 5855"
item 5856, 76.75, 36.76, "item 5856"
item 5857, 31.09, 49.85, "item 5857"
item 5858, 43.64, 37.78, "item 5858"
item 5859, 93.33, 54.88, "item 5859"
item 5860, 79.66, 59.15, "item 5860"
item 5861, 83.14, 83.13, "item 5861"
item 5862, 85.23, 13.5, "item 5862"
item 5863, 48.6, 31.37, "item 5863"
item 5864, 6.71, 51.91, "item 5864"
item 5865, 44.91, 4.45, "item 5865"
item 5866, 93.67, 68.9, "item 5866"
item 5867, 48.78, 78.08, "item 5867"
item 5868, 81.77, 68.01, "item 5868"
item 5869, 84, 8.78, "item 5869"
item 5870, 78.11, 41.57, "item 5870"
item 5871, 34.65, 33.44, "item 5871"
item 5872, 7.49, 9.04, "item 5872"
item 5873, 80.7, 31.45, "item 5873"
item 5874, 37.21, 53.68, "item 5874"
item 5875, 76.33, 5.94, "item 5875"
item 5876, 36.04, 94.44, "item 5876"
item 5877, 5.97, 77.77, "item 5877"
item 5878, 38.28, 31.34, "item 5878"
item 5879, 94.92, 75.49, "item 5879"
item 5880, 77.96, 6.18, "item 5880"
item 5881, 22.04, 47.87, "item 5881"
item 5882, 30.18, 27.91, "item 5882"
item 5883, 80.5, 21.52, "item 5883"
item 5884, 46.48, 21.97, "item 5884"
item 5885, 59.2, 75.8, "item 5885"
item 5886, 99.66, 76.5, "item 5886"
item 5887, 72.33, 9.15, "item 5887"
item 5888, 59.56, 74.7, "item 5888"
item 5889, 47.28, 27.09, "item 5889"
item 5890, 5.92, 22.17, "item 5890"
item 5891, 92.46, 90.39, "item 5891"
item 5892, 46.97, 1.18, "item 5892"
item 5893, 5.33, 23.96, "item 5893"
item 5894, 53.2, 9.11, "item 5894"
item 5895, 48.66, 1.89, "item 5895"
item 5896, 34.53, 67.93, "item 5896"
item 5897, 18.06, 92.18, "item 5897"
item 5898, 86.08, 23.26, "item 5898"
item 5899, 47.69, 65.76, "item 5899"
item 5900, 2.93, 86.98, "item 5900"
item 5901, 52.46, 48.87, "item 5901"
item 5902, 17.33, 15.8, "item 5902"
item 5903, 84.96, 25.29, "item 5903"
item 5904, 43.33, 59.56, "item 5904"
item 5905, 93.25, 75.28, "item 5905"
item 5906, 23.09, 57.77, "item 5906"
item 5907, 1.6, 72.15, "item 5907"
item 5908, 56.98, 10.59, "item 5908"
item 5909, 0.56, 43.77, "item 5909"
item 5910, 65.02, 1.36, "item 5910"
item 5911, 24.87, 46.64, "item 5911"
item 5912, 71.2, 1.8, "item 5912"
item 5913, 18.34, 93, "item 5913"
item 5914, 24.35, 48.1, "item 5914"
item 5915, 33.05, 17.68, "item 5915"
item 5916, 68.88, 36.4, "item 5916"
item 5917, 87.24, 70.7, "item 5917"
item 5918, 57.49, 49.52, "item 5918"
item 5919, 10.76, 74.23, "item 5919"
item 5920, 53.86, 93.28, "item 5920"
item 5921, 40.09, 87.83, "item 5921"
item 5922, 7.99, 90.52, "item 5922"
item 5923, 85.69, 84.71, "item 5923"
item 5924, 99.47, 53.45, "item 5924"
item 5925, 83.93, 53.66, "item 5925"
item 5926, 34.62, 30.97, "item 5926"
item 5927, 62.86, 6.05, "item 5927"
item 5928, 52.32, 6.77, "item 5928"
item 5929, 96.7, 85.54, "item 5929"
item 5930, 40.32, 5.72, "item 5930"
item 5931, 97.27, 49.14, "item 5931"
item 5932, 88.88, 51.79, "item 5932"
item 5933, 92.43, 12.8, "item 5933"
item 5934, 11.88, 8.74, "item 5934"
item 5935, 71.18, 32.07, "item 5935"
item 5936, 46.86, 26.6, "item 5936"
item 5937, 33.27, 18.68, "item 5937"
item 5938, 4.89, 11.42, "item 5938"
item 5939, 66.78, 78.13, "item 5939"
item 5940, 78.81, 33.57, "item 5940"
item 5941, 91.86, 89.62, "item 5941"
item 5942, 34.04, 90.75, "item 5942"
item 5943, 50.45, 39.94, "item 5943"
item 5944, 0.15, 45.92, "item 5944"
item 5945, 92.74, 65.96, "item 5945"
item 5946, 53.2, 67.43, "item 5946"
item 5947, 9.54, 56.42, "item 5947"
item 5948, 28.93, 8.9, "item 5948"
item 5949, 86.03, 13.16, "item 5949"
item 5950, 35.38, 79.7, "item 5950"
item 5951, 7.76, 74.36, "item 5951"
item 5952, 39.5, 73.65, "item 5952"
item 5953, 32.17, 57.78, "item 5953"
item 5954, 87.04, 42.84, "item 5954"
item 5955, 50.1, 91.05, "item 5955"
item 5956, 77.5, 26.42, "item 5956"
item 5957, 1.11, 57.26, "item 5957"
item 5958, 56.69, 70.15, "item 5958"
item 5959, 73.33, 99.79, "item 5959"
item 5960, 8.26, 1.24, "item 5960"
item 5961, 14.39, 97.71, "item 5961"
item 5962, 22.51, 55.51, "item 5962"
item 5963, 3.14, 44.73, "item 5963"
item 5964, 96.05, 88.75, "item 5964"
item 5965, 83.82, 38.79, "item 5965"
item 5966, 68.76, 42.96, "item 5966"
item 5967, 43.93, 16.84, "item 5967"
item 5968, 36.33, 79.22, "item 5968"
item 5969, 25.09, 49.94, "item 5969"
item 5970, 85.65, 33.89, "item 5970"
item 5971, 92.15, 47.6, "item 5971"
item 5972, 88.26, 2.59, "item 5972"
item 5973, 49.92, 6.9, "item 5973"
item 5974, 52.63, 6.91, "item 5974"
item 5975, 89.37, 82.02, "item 5975"
item 5976, 79.88, 53.42, "item 5976"
item 5977, 65.27, 42.87, "item 5977"
item 5978, 89.68, 51.05, "item 5978"
item 5979, 56.04, 37.63, "item 5979"
item 5980, 82.96, 13.65, "item 5980"
item 5981, 33.09, 73.32, "item 5981"
item 5982, 86.42, 37.6, "item 5982"
item 5983, 71.81, 81.15, "item 5983"
item 5984, 80.13, 11.06, "item 5984"
item 5985, 69.12, 38.62, "item 5985"
item 5986, 43.94, 80.92, "item 5986"
item 5987, 93.71, 79.41, "item 5987"
item 5988, 71.22, 76.34, "item 5988"
item 5989, 84.27, 33.65, "item 5989"
item 5990, 88.82, 63.69, "item 5990"
item 5991, 27.94, 6.18, "item 5991"
item 5992, 91.32, 86.58, "item 5992"
item 5993, 97.19, 18.55, "item 5993"
item 5994, 44.46, 26.94, "item 5994"
item 5995, 96.4, 11.56, "item 5995"
item 5996, 37.69, 8.21, "item 5996"
item 5997, 71.3, 29.65, "item 5997"
item 5998, 69.19, 50.3, "item 5998"
item 5999, 64.07, 85.58, "item 5999"
item 6000, 27.82, 77.16, "item 6000"
item 6001, 55.1, 34.86, "item 6001"
item 6002, 96.11, 72.82, "item 6002"
item 6003, 18, 72.59, "item 6003"
item 6004, 35.96, 79.17, "item 6004"
item 6005, 29.03, 2.56, "item 6005"
item 6006, 34.35, 29.76, "item 6006"
item 6007, 14.18, 18.2, "item 6007"
item 6008, 80.33, 18.13, "item 6008"
item 6009, 87.53, 78.15, "item 6009"
item 6010, 16.49, 5.72, "item 6010"
item 6011, 33.21, 55.28, "item 6011"
item 6012, 58.19, 85.43, "item 6012"
item 6013, 9.77, 87.47, "item 6013"
item 6014, 2, 29.58, "item 6014"
item 6015, 10.71, 60.73, "item 6015"
item 6016, 51.31, 68.03, "item 6016"
item 6017, 97.61, 11.05, "item 6017"
item 6018, 71.37, 61.53, "item 6018"
item 6019, 33.64, 39.66, "item 6019"
item 6020, 48.73, 58.31, "item 6020"
item 6021, 84.16, 98.65, "item 6021"
item 6022, 70.73, 47.67, "item 6022"
item 6023, 18.39, 18.58, "item 6023"
item 6024, 59.46, 53.51, "item 6024"
item 6025, 41.74, 17.8, "item 6025"
item 6026, 91.8, 42.54, "item 6026"
item 6027, 11.78, 54.35, "item 6027"
item 6028, 12.02, 57.68, "item 6028"
item 6029, 42.4, 55.92, "item 6029"
item 6030, 96.74, 24.91, "item 6030"
item 6031, 80.88, 90.32, "item 6031"
item 6032, 63.4, 23.98, "item 6032"
item 6033, 49.82, 19.86, "item 6033"
item 6034, 22.91, 57.36, "item 6034"
item 6035, 82.8, 16.57, "item 6035"
item 6036, 64.52, 0.28, "item 6036"
item 6037, 45.91, 2.06, "item 6037"
item 6038, 27.12, 64.88, "item 6038"
item 6039, 30.3, 15.64, "item 6039"
item 6040, 54.47, 65.98, "item 6040"
item 6041, 20.77, 7.62, "item 6041"
item 6042, 54.26, 33.03, "item 6042"
item 6043, 94.36, 0.58, "item 6043"
item 6044, 80.89, 72.76, "item 6044"
item 6045, 79.34, 61.18, "item 6045"
item 6046, 39.91, 50.91, "item 6046"
item 6047, 9.7, 76.83, "item 6047"
item 6048, 68.66, 27.42, "item 6048"
item 6049, 43.53, 37.99, "item 6049"
item 6050, 81.93, 49.48, "item 6050"
item 6051, 74.22, 84.66, "item 6051"
item 6052, 84.2, 79.45, "item 6052"
item 6053, 53, 88.14, "item 6053"
item 6054, 40.6, 10.42, "item 6054"
item 6055, 58.39, 3.74, "item 6055"
item 6056, 67.69, 1.43, "item 6056"
item 6057, 93.46, 48.13, "item 6057"
item 6058, 52.15, 46.21, "item 6058"
item 6059, 65.72, 26.56, "item 6059"
item 6060, 30.36, 74.95, "item 6060"
item 6061, 5.68, 59.02, "item 6061"
item 6062, 65.45, 76.47, "item 6062"
item 6063, 10.11, 32.28, "item 6063"
item 6064, 39.27, 20.14, "item 6064"
item 6065, 54.03, 35.11, "item 6065"
item 6066, 36.65, 51.27, "item 6066"
item 6067, 1.28, 17.6, "item 6067"
item 6068, 36.67, 31.49, "item 6068"
item 6069, 57.82, 52.52, "item 6069"
item 6070, 41.39, 96.59, "item 6070"
item 6071, 54.21, 66.47, "item 6071"
item 6072, 66.41, 8.11, "item 6072"
item 6073, 14.05, 51.6, "item 6073"
item 6074, 89.61, 82.44, "item 6074"
item 6075, 63.65, 65.08, "item 6075"
item 6076, 4.46, 91.01, "item 6076"
item 6077, 65.14, 72.46, "item 6077"
item 6078, 52.47, 38.92, "item 6078"
item 6079, 9.62, 93.92, "item 6079"
item 6080, 15.95, 45.59, "item 6080"
item 6081, 90.1, 67.64, "item 6081"
item 6082, 36.28, 70.76, "item 6082"
item 6083, 85.1, 53.41, "item 6083"
item 6084, 85.96, 52.02, "item 6084"
item 6085, 22.61, 61.23, "item 6085"
item 6086, 63.15, 45.57, "item 6086"
item 6087, 61.72, 4.91, "item 6087"
item 6088, 96.23, 91.49, "item 6088"
item 6089, 24.58, 48.34, "item 6089"
item 6090, 43.19, 56.28, "item 6090"
item 6091, 34.57, 33.61, "item 6091"
item 6092, 45.26, 41.24, "item 6092"
item 6093, 68.79, 54.32, "item 6093"
item 6094, 47.99, 83.23, "item 6094"
item 6095, 12.18, 64.96, "item 6095"
item 6096, 33.83, 16.17, "item 6096"
item 6097, 8.92, 97.65, "item 6097"
item 6098, 20.06, 6.06, "item 6098"
item 6099, 42.58, 91.4, "item 6099"
item 6100, 63.39, 20.03, "item 6100"
item 6101, 40.66, 25.8, "item 6101"
item 6102, 78.2, 41.11, "item 6102"
item 6103, 91.57, 90.86, "item 6103"
item 6104, 19.5, 93.98, "item 6104"
item 6105, 82.35, 18.11, "item 6105"
item 6106, 3.32, 4.46, "item 6106"
item 6107, 14.12, 43.79, "item 6107"
item 6108, 37.59, 75.51, "item 6108"
item 6109, 28.7, 74.85, "item 6109"
item 6110, 14.69, 26.1, "item 6110"
item 6111, 84.97, 80.32, "item 6111"
item 6112, 73.28, 5.53, "item 6112"
item 6113, 56, 36.66, "item 6113"
item 6114, 71.25, 65.71, "item 6114"
item 6115, 79.44, 14.17, "item 6115"
item 6116, 24.67, 46.52, "item 6116"
item 6117, 82.5, 3.34, "item 6117"
item 6118, 57.81, 5.2, "item 6118"
item 6119, 20.42, 45.02, "item 6119"
item 6120, 78.64, 99.76, "item 6120"
item 6121, 12.36, 46.41, "item 6121"
item 6122, 40.83, 18.71, "item 6122"
item 6123, 32.66, 35.91, "item 6123"
item 6124, 78.58, 34.3, "item 6124"
item 6125, 16.66, 34.32, "item 6125"
item 6126, 3.71, 45.2, "item 6126"
item 6127, 70.24, 97.3, "item 6127"
item 6128, 35.85, 65.8, "item 6128"
item 6129, 30.17, 14.51, "item 6129"
item 6130, 96.13, 14.13, "item 6130"
item 6131, 8.34, 34.54, "item 6131"
item 6132, 32.05, 47.96, "item 6132"
item 6133, 67.12, 21.65, "item 6133"
item 6134, 57.39, 99.69, "item 6134"
item 6135, 15.3, 40.24, "item 6135"
item 6136, 84.52, 64.53, "item 6136"
item 6137, 84.72, 5.9, "item 6137"
item 6138, 98.44, 3.75, "item 6138"
item 6139, 45.9, 38.34, "item 6139"
item 6140, 72.37, 34.72, "item 6140"
item 6141, 47.87, 0.58, "item 6141"
item 6142, 52.34, 93.25, "item 6142"
item 6143, 22.1, 11.36, "item 6143"
item 6144, 45.13, 69.96, "item 6144"
item 6145, 73.47, 73.23, "item 6145"
item 6146, 27.99, 42.06, "item 6146"
item 6147, 91.93, 67.57, "item 6147"
item 6148, 61.42, 44.86, "item 6148"
item 6149, 58.08, 29.33, "item 6149"
item 6150, 26.83, 52.98, "item 6150"
item 6151, 82.86, 29.74, "item 6151"
item 6152, 29.89, 70.33, "item 6152"
item 6153, 17.14, 62.68, "item 6153"
item 6154, 7.3, 60.15, "item 6154"
item 6155, 90.43, 52.06, "item 6155"
item 6156, 49.68, 81.55, "item 6156"
item 6157, 89.6, 71.73, "item 6157"
item 6158, 6.84, 37.24, "item 6158"
item 6159, 68.35, 96.79, "item 6159"
item 6160, 72.6, 79.04, "item 6160"
item 6161, 86.13, 85.85, "item 6161"
item 6162, 56.18, 61.88, "item 6162"
item 6163, 10.89, 27.5, "item 6163"
item 6164, 34.49, 85.3, "item 6164"
item 6165, 84.8, 70.85, "item 6165"
item 6166, 45.67, 11.69, "item 6166"
item 6167, 43.75, 0.34, "item 6167"
item 6168, 27.72, 5.28, "item 6168"
item 6169, 2.36, 7.67, "item 6169"
item 6170, 28.43, 92.26, "item 6170"
item 6171, 64.3, 60.07, "item 6171"
item 6172, 12.44, 3.29, "item 6172"
item 6173, 94.92, 63.65, "item 6173"
item 6174, 70.12, 22.57, "item 6174"
item 6175, 97.3, 72.47, "item 6175"
item 6176, 88.55, 34.46, "item 6176"
item 6177, 66.48, 0.27, "item 6177"
item 6178, 80.06, 28.13, "item 6178"
item 6179, 57.03, 49.74, "item 6179"
item 6180, 75.86, 93.44, "item 6180"
item 6181, 88.69, 86.65, "item 6181"
item 6182, 83.4, 17.29, "item 6182"
item 6183, 31.9, 50.66, "item 6183"
item 6184, 74.58, 68.42, "item 6184"
item 6185, 60.53, 12.94, "item 6185"
item 6186, 19.28, 41.11, "item 6186"
item 6187, 32.58, 61.93, "item 6187"
item 6188, 3.48, 13.19, "item 6188"
item 6189, 61.39, 22.63, "item 6189"
item 6190, 74.57, 62.21, "item 6190"
item 6191, 69.57, 92.58, "item 6191"
item 6192, 37.94, 75.32, "item 6192"
item 6193, 75.91, 8.08, "item 6193"
item 6194, 88.04, 82.83, "item 6194"
item 6195, 51.31, 37.84, "item 6195"
item 6196, 95.2, 43.11, "item 6196"
item 6197, 94.34, 38.28, "item 6197"
item 6198, 84.73, 7.77, "item 6198"
item 6199, 18.83, 94.35, "item 6199"
item 6200, 39.03, 99.45, "item 6200"
item 6201, 16.76, 13.1, "item 6201"
item 6202, 25.24, 42.34, "item 6202"
item 6203, 57.93, 33.18, "item 6203"
item 6204, 1.07, 95.26, "item 6204"
item 6205, 14.72, 62.98, "item 6205"
item 6206, 79.76, 50.84, "item 6206"
item 6207, 54.93, 62.32, "item 6207"
item 6208, 41.26, 80.63, "item 6208"
item 6209, 28.81, 38.45, "item 6209"
item 6210, 61.57, 25.93, "item 6210"
item 6211, 86.99, 35.46, "item 6211"
item 6212, 94.34, 56.3, "item 6212"
item 6213, 5.77, 58.45, "item 6213"
item 6214, 79.78, 44.32, "item 6214"
item 6215, 63, 88.35, "item 6215"
item 6216, 74.98, 33.54, "item 6216"
item 6217, 3.48, 11.58, "item 6217"
item 6218, 96.07, 9.07, "item 6218"
item 6219, 56.17, 9.82, "item 6219"
item 6220, 38.64, 15.35, "item 6220"
item 6221, 17.47, 29.58, "item 6221"
item 6222, 95.21, 4.05, "item 6222"
item 6223, 94.1, 78.65, "item 6223"
item 6224, 20.45, 36.66, "item 6224"
item 6225, 7.5, 76.96, "item 6225"
item 6226, 4.16, 10.73, "item 6226"
item 6227, 97.59, 23.32, "item 6227"
item 6228, 99.41, 26.68, "item 6228"
item 6229, 27.54, 26.13, "item 6229"
item 6230, 19.42, 62.96, "item 6230"
item 6231, 84.1, 86.06, "item 6231"
item 6232, 60.1, 81.11, "item 6232"
item 6233, 87.88, 12.05, "item 6233"
item 6234, 27.49, 39.87, "item 6234"
item 6235, 76.84, 97.81, "item 6235"
item 6236, 49.33, 57.13, "item 6236"
item 6237, 2.79, 85.54, "item 6237"
item 6238, 28.15, 22.47, "item 6238"
item 6239, 85.55, 95.96, "item 6239"
item 6240, 49.76, 29.17, "item 6240"
item 6241, 2.2, 9.42, "item 6241"
item 6242, 95.33, 64.27, "item 6242"
item 6243, 50.04, 41.24, "item 6243"
item 6244, 17.99, 68.22, "item 6244"
item 6245, 11, 66.69, "item 6245"
item 6246, 35.43, 51.22, "item 6246"
item 6247, 62.36, 15.58, "item 6247"
item 6248, 59.18, 32.6, "item 6248"
item 6249, 24.41, 74.71, "item 6249"
item 6250, 27.64, 51.6, "item 6250"
item 6251, 8.76, 7.54, "item 6251"
item 6252, 35.66, 83.17, "item 6252"
item 6253, 33.03, 24.74, "item 6253"
item 6254, 56.26, 80.96, "item 6254"
item 6255, 97.38, 16.87, "item 6255"
item 6256, 31.6, 60.73, "item 6256"
item 6257, 75.93, 90.76, "item 6257"
item 6258, 69.71, 32.74, "item 6258"
item 6259, 62.73, 35.01, "item 6259"
item 6260, 21.21, 88.61, "item 6260"
item 6261, 25.46, 76.94, "item 6261"
item 6262, 25.84, 49.8, "item 6262"
item 6263, 62.9, 82.94, "item 6263"
item 6264, 12.5, 88.29, "item 6264"
item 6265, 32.18, 97.66, "item 6265"
item 6266, 8.57, 37.38, "item 6266"
item 6267, 10.61, 13.25, "item 6267"
item 6268, 64.16, 20.98, "item 6268"
item 6269, 83.5, 9.47, "item 6269"
item 6270, 25.46, 42.71, "item 6270"
item 6271, 4.04, 7.9, "item 6271"
item 6272, 97.48, 93.01, "item 6272"
item 6273, 54.48, 38.86, "item 6273"
item 6274, 20.94, 51.9, "item 6274"
item 6275, 48.52, 28.48, "item 6275"
item 6276, 50.9, 87.88, "item 6276"
item 6277, 54.39, 75.28, "item 6277"
item 6278, 65.11, 79.23, "item 6278"
item 6279, 85.01, 0.34, "item 6279"
item 6280, 49.24, 13.03, "item 6280"
item 6281, 97.39, 23.27, "item 6281"
item 6282, 2.81, 49.47, "item 6282"
item 6283, 66.51, 37.57, "item 6283"
item 6284, 84.99, 74, "item 6284"
item 6285, 51.12, 33, "item 6285"
item 6286, 72.61, 98.49, "item 6286"
item 6287, 48.25, 40.21, "item 6287"
item 6288, 33.82, 14.02, "item 6288"
item 6289, 41.35, 53.39, "item 6289"
item 6290, 30.74, 42.49, "item 6290"
item 6291, 82.89, 20.42, "item 6291"
item 6292, 51.7, 81.92, "item 6292"
item 6293, 16.59, 76.77, "item 6293"
item 6294, 39.46, 91.5, "item 6294"
item 6295, 36.5, 39.32, "item 6295"
item 6296, 25.82, 16.09, "item 6296"
item 6297, 0.82, 69.47, "item 6297"
item 6298, 4.77, 7.2, "item 6298"
item 6299, 66.54, 60.96, "item 6299"
item 6300, 76.57, 57.66, "item 6300"
item 6301, 88.13, 7.2, "item 6301"
item 6302, 73.3, 30.71, "item 6302"
item 6303, 27.74, 55.29, "item 6303"
item 6304, 32.89, 30.46, "item 6304"
item 6305, 57.68, 59.65, "item 6305"
item 6306, 22.91, 30.64, "item 6306"
item 6307, 96.96, 6.58, "item 6307"
item 6308, 28.21, 50.98, "item 6308"
item 6309, 12.42, 93.23, "item 6309"
item 6310, 7.04, 46.78, "item 6310"
item 6311, 32.99, 9.04, "item 6311"
item 6312, 89.3, 55.91, "item 6312"
item 6313, 70.2, 86.16, "item 6313"
item 6314, 37.36, 29.84, "item 6314"
item 6315, 12.35, 56.18, "item 6315"
item 6316, 15.2, 60.43, "item 6316"
item 6317, 60.79, 75.11, "item 6317"
item 6318, 14.6, 2.67, "item 6318"
item 6319, 7.08, 55.76, "item 6319"
item 6320, 68.65, 84.95, "item 6320"
item 6321, 7.2, 77.46, "item 6321"
item 6322, 42.3, 93.26, "item 6322"
item 6323, 95.53, 26.62, "item 6323"
item 6324, 27.11, 13.23, "item 6324"
item 6325, 94.95, 58.33, "item 6325"
item 6326, 83.27, 15.01, "item 6326"
item 6327, 22.22, 59.46, "item 6327"
item 6328, 65.76, 69.86, "item 6328"
item 6329, 57.74, 36.52, "item 6329"
item 6330, 43.39, 94.55, "item 6330"
item 6331, 47.71, 47.78, "item 6331"
item 6332, 69.71, 29.84, "item 6332"
item 6333, 33.05, 48.57, "item 6333"
item 6334, 92.79, 72.66, "item 6334"
item 6335, 54.53, 21, "item 6335"
item 6336, 97.64, 98.34, "item 6336"
item 6337, 66.16, 14.97, "item 6337"
item 6338, 58.84, 28.49, "item 6338"
item 6339, 0.22, 36.09, "item 6339"
item 6340, 44.27, 23.32, "item 6340"
item 6341, 66.18, 77.72, "item 6341"
item 6342, 51.01, 2.63, "item 6342"
item 6343, 33.41, 9.6, "item 6343"
item 6344, 73.68, 29.08, "item 6344"
item 6345, 42.5, 3.38, "item 6345"
item 6346, 2.16, 19.29, "item 6346"
item 6347, 14.07, 96.56, "item 6347"
item 6348, 21.05, 83.5, "item 6348"
item 6349, 75.25, 70.8, "item 6349"
item 6350, 36.17, 33.16, "item 6350"
item 6351, 3.83, 47.94, "item 6351"
item 6352, 84.87, 36.99, "item 6352"
item 6353, 98.29, 87.51, "item 6353"
item 6354, 96.54, 51.07, "item 6354"
item 6355, 17.47, 3.39, "item 6355"
item 6356, 56.9, 95.86, "item 6356"
item 6357, 98.22, 4.08, "item 6357"
item 6358, 95.88, 4.18, "item 6358"
item 6359, 51.53, 0.73, "item 6359"
item 6360, 62.3, 18.24, "item 6360"
item 6361, 57.84, 20.55, "item 6361"
item 6362, 70.89, 70.7, "item 6362"
item 6363, 31.14, 9.03, "item 6363"
item 6364, 6.99, 45.18, "item 6364"
item 6365, 97.8, 3.99, "item 6365"
item 6366, 52.73, 74.95, "item 6366"
item 6367, 41.02, 16.77, "item 6367"
item 6368, 54.67, 5.06, "item 6368"
item 6369, 94.73, 61.44, "item 6369"
item 6370, 87.48, 12.78, "item 6370"
item 6371, 31.64, 31.78, "item 6371"
item 6372, 80.7, 53.99, "item 6372"
item 6373, 79.47, 37.26, "item 6373"
item 6374, 66.49, 79, "item 6374"
item 6375, 16.63, 74.6, "item 6375"
item 6376, 75.04, 40.3, "item 6376"
