item 2802, 86.53, 95.7, "item 2802"
item 2803, 29.85, 8.96, "item 2803"
item 2804, 33.52, 47.54, "item 2804"
item 2805, 3.3, 29.28, "item 2805"
item 2806, 82.27, 81.78, "item 2806"
item 2807, 75.34, 75.6, "item 2807"
item 2808, 86.14, 85.43, "item 2808"
item 2809, 11.12, 84.25, "item 2809"
item 2810, 57.52, 45.36, "item 2810"
item 2811, 53.56, 41.22, "item 2811"
item 2812, 0.48, 45.87, "item 2812"
item 2813, 54.32, 68.73, "item 2813"
item 2814, 97.85, 35.35, "item 2814"
item 2815, 75.67, 37.75, "item 2815"
item 2816, 73.59, 69.19, "item 2816"
item 2817, 60.41, 41.91, "item 2817"
item 2818, 10.84, 31.1, "item 2818"
item 2819, 52.73, 51.84, "item 2819"
item 2820, 43.36, 32.23, "item 2820"
item 2821, 67.52, 6.1, "item 2821"
item 2822, 54.16, 88.77, "item 2822"
item 2823, 47.39, 84.42, "item 2823"
item 2824, 8.72, 82.6, "item 2824"
item 2825, 17.57, 52.26, "item 2825"
item 2826, 22.19, 16.54, "item 2826"
item 2827, 46.96, 61.96, "item 2827"
item 2828, 10.27, 86.26, "item 2828"
item 2829, 50.66, 44.79, "item 2829"
item 2830, 1.26, 4.08, "item 2830"
item 2831, 23.72, 30.92, "item 2831"
item 2832, 93.71, 26.47, "item 2832"
item 2833, 79.1, 89.82, "item 2833"
item 2834, 28, 56.7, "item 2834"
item 2835, 73.59, 92.11, "item 2835"
item 2836, 3.16, 16.91, "item 2836"
item 2837, 44.72, 56.08, "item 2837"
item 2838, 10.78, 9.48, "item 2838"
item 2839, 49.12, 56.6, "item 2839"
item 2840, 76.78, 17.01, "item 2840"
item 2841, 87.8, 42.53, "item 2841"
item 2842, 98.8, 21.88, "item 2842"
item 2843, 27.88, 29.83, "item 2843"
item 2844, 41.92, 62.12, "item 2844"
item 2845, 81.39, 11.81, "item 2845"
item 2846, 8.85, 78.11, "item 2846"
item 2847, 82.17, 55.5, "item 2847"
item 2848, 32.01, 46.74, "item 2848"
item 2849, 9.2, 33.73, "item 2849"
item 2850, 44.22, 43.79, "item 2850"
item 2851, 41.15, 75.93, "item 2851"
item 2852, 72.57, 23.38, "item 2852"
item 2853, 90.95, 7.95, "item 2853"
item 2854, 65.73, 54.08, "item 2854"
item 2855, 61.39, 90.56, "item 2855"
item 2856, 8.46, 5.17, "item 2856"
item 2857, 83.37, 59.93, "item 2857"
item 2858, 99.63, 33.96, "item 2858"
item 2859, 46.77, 19.14, "item 2859"
item 2860, 69.71, 85.02, "item 2860"
item 2861, 10.58, 29.31, "item 2861"
item 2862, 91.98, 75.76, "item 2862"
item 2863, 83.92, 1.34, "item 2863"
item 2864, 98.3, 9.19, "item 2864"
item 2865, 2.22, 94.85, "item 2865"
item 2866, 44.47, 24.47, "item 2866"
item 2867, 84.02, 89.37, "item 2867"
item 2868, 82.93, 68.26, "item 2868"
item 2869, 43, 5.16, "item 2869"
item 2870, 91.33, 46.33, "item 2870"
item 2871, 47.11, 15.26, "item 2871"
item 2872, 74.21, 93.28, "item 2872"
item 2873, 62.03, 9.23, "item 2873"
item 2874, 2.13, 80.81, "item 2874"
item 2875, 89.88, 39.46, "item 2875"
item 2876, 77.54, 70.04, "item 2876"
item 2877, 15.55, 5.95, "item 2877"
item 2878, 20.2, 1.65, "item 2878"
item 2879, 2.96, 12.34, "item 2879"
item 2880, 45.81, 9.43, "item 2880"
item 2881, 41.51, 56.85, "item 2881"
item 2882, 71.54, 37.16, "item 2882"
item 2883, 28.71, 5.39, "item 2883"
item 2884, 19.34, 36.59, "item 2884"
item 2885, 89.62, 31, "item 2885"
item 2886, 3.82, 25.29, "item 2886"
item 2887, 75.54, 93.47, "item 2887"
item 2888, 85.26, 86.92, "item 2888"
item 2889, 55.18, 76.45, "item 2889"
item 2890, 40.4, 3.8, "item 2890"
item 2891, 9.79, 95.11, "item 2891"
item 2892, 53.55, 21.78, "item 2892"
item 2893, 70.51, 37.17, "item 2893"
item 2894, 59.02, 60.91, "item 2894"
item 2895, 91.16, 2.18, "item 2895"
item 2896, 72.07, 1.74, "item 2896"
item 2897, 32.16, 59.71, "item 2897"
item 2898, 30, 96.9, "item 2898"
item 2899, 42.75, 55.79, "item 2899"
item 2900, 27.87, 80.28, "item 2900"
item 2901, 67.68, 58.67, "item 2901"
item 2902, 73.65, 71.92, "item 2902"
item 2903, 71.61, 49.95, "item 2903"
item 2904, 6.93, 5.9, "item 2904"
item 2905, 70.33, 35.24, "item 2905"
item 2906, 21.73, 40.53, "item 2906"
item 2907, 80.97, 69.65, "item 2907"
item 2908, 9.72, 45.41, "item 2908"
item 2909, 55.31, 67.74, "item 2909"
item 2910, 92.65, 98.31, "item 2910"
item 2911, 40.1, 95.02, "item 2911"
item 2912, 44.79, 66.4, "item 2912"
item 2913, 15.94, 18.57, "item 2913"
item 2914, 15.22, 90.87, "item 2914"
item 2915, 2.73, 28.23, "item 2915"
item 2916, 47.6, 41.76, "item 2916"
item 2917, 83.4, 26.43, "item 2917"
item 2918, 60.73, 60.82, "item 2918"
item 2919, 90.24, 24.7, "item 2919"
item 2920, 97.02, 64.04, "item 2920"
item 2921, 18.52, 78.19, "item 2921"
item 2922, 68.08, 32.81, "item 2922"
item 2923, 80.39, 35.31, "item 2923"
item 2924, 26.56, 82.69, "item 2924"
item 2925, 89.09, 79.38, "item 2925"
item 2926, 71.75, 62.39, "item 2926"
item 2927, 67.85, 91.25, "item 2927"
item 2928, 52.74, 1.96, "item 2928"
item 2929, 11.26, 67.56, "item 2929"
item 2930, 67.36, 98.72, "item 2930"
item 2931, 87.36, 88.16, "item 2931"
item 2932, 67.84, 2.41, "item 2932"
item 2933, 58.51, 37.62, "item 2933"
item 2934, 74.66, 36.81, "item 2934"
item 2935, 15.65, 51.18, "item 2935"
item 2936, 69.24, 73.93, "item 2936"
item 2937, 66.74, 73.2, "item 2937"
item 2938, 82.58, 59.5, "item 2938"
item 2939, 93.04, 87.5, "item 2939"
item 2940, 22.67, 73.03, "item 2940"
item 2941, 88.96, 3.36, "item 2941"
item 2942, 86.19, 94.68, "item 2942"
item 2943, 30.86, 58.19, "item 2943"
item 2944, 81.62, 42.49, "item 2944"
item 2945, 78.08, 28.69, "item 2945"
item 2946, 50.4, 37.99, "item 2946"
item 2947, 95.56, 25.81, "item 2947"
item 2948, 10.17, 56.16, "item 2948"
item 2949, 1.46, 85.83, "item 2949"
item 2950, 60.02, 16.63, "item 2950"
item 2951, 85.68, 59.51, "item 2951"
item 2952, 81.51, 76.73, "item 2952"
item 2953, 15.44, 44.81, "item 2953"
item 2954, 41.02, 94.45, "item 2954"
item 2955, 42.52, 4.27, "item 2955"
item 2956, 49.42, 39.49, "item 2956"
item 2957, 53.74, 58.09, "item 2957"
item 2958, 62.8, 43.81, "item 2958"
item 2959, 60.7, 45.84, "item 2959"
item 2960, 14.95, 99.93, "item 2960"
item 2961, 7.92, 5.62, "item 2961"
item 2962, 56.11, 34.56, "item 2962"
item 2963, 89.51, 28.16, "item 2963"
item 2964, 35.64, 7.98, "item 2964"
item 2965, 3.59, 4.94, "item 2965"
item 2966, 6.59, 15.61, "item 2966"
item 2967, 41.11, 4.73, "item 2967"
item 2968, 49.41, 96.94, "item 2968"
item 2969, 0.89, 80.57, "item 2969"
item 2970, 8.43, 89.41, "item 2970"
item 2971, 46.6, 30.77, "item 2971"
item 2972, 10.55, 99.87, "item 2972"
item 2973, 72.62, 11.73, "item 2973"
item 2974, 88.14, 4.71, "item 2974"
item 2975, 25.92, 27.57, "item 2975"
item 2976, 59.94, 31.32, "item 2976"
item 2977, 38.69, 2.61, "item 2977"
item 2978, 33.09, 18.03, "item 2978"
item 2979, 62.7, 75.9, "item 2979"
item 2980, 76.85, 97.46, "item 2980"
item 2981, 60.36, 44.28, "item 2981"
item 2982, 84.63, 99.31, "item 2982"
item 2983, 99.97, 19.99, "item 2983"
item 2984, 84.51, 22.23, "item 2984"
item 2985, 22.69, 62.37, "item 2985"
item 2986, 80.47, 81.94, "item 2986"
item 2987, 97.79, 88.75, "item 2987"
item 2988, 6.82, 2.67, "item 2988"
item 2989, 58.85, 69.76, "item 2989"
item 2990, 56.22, 82.73, "item 2990"
item 2991, 18.87, 65.87, "item 2991"
item 2992, 98.38, 31.12, "item 2992"
item 2993, 94.76, 68.28, "item 2993"
item 2994, 40.74, 42.14, "item 2994"
item 2995, 33.05, 65.45, "item 2995"
item 2996, 95.11, 47.32, "item 2996"
item 2997, 17.5, 68.65, "item 2997"
item 2998, 5.11, 60.17, "item 2998"
item 2999, 56.85, 94.79, "item 2999"
item 3000, 57.77, 8.17, "item 3000"
item 3001, 96.16, 22.79, "item 3001"
item 3002, 50.03, 28.3, "item 3002"
item 3003, 68.9, 11.01, "item 3003"
item 3004, 5.63, 88.2, "item 3004"
item 3005, 8.45, 87.62, "item 3005"
item 3006, 41.31, 82.83, "item 3006"
item 3007, 67.47, 3.05, "item 3007"
item 3008, 62.51, 48.47, "item 3008"
item 3009, 51.78, 64.51, "item 3009"
item 3010, 28.29, 30.18, "item 3010"
item 3011, 60.92, 55.86, "item 3011"
item 3012, 62.57, 36.93, "item 3012"
item 3013, 42.22, 83.5, "item 3013"
item 3014, 5, 19.21, "item 3014"
item 3015, 7.24, 78.19, "item 3015"
item 3016, 87.94, 8.03, "item 3016"
item 3017, 29.81, 26.45, "item 3017"
item 3018, 98.69, 61.39, "item 3018"
item 3019, 43.63, 0.86, "item 3019"
item 3020, 35.64, 74.55, "item 3020"
item 3021, 83.87, 8.26, "item 3021"
item 3022, 95.62, 23.74, "item 3022"
item 3023, 72.1, 76.99, "item 3023"
item 3024, 35.9, 29.49, "item 3024"
item 3025, 26.73, 60.25, "item 3025"
item 3026, 38.79, 45.37, "item 3026"
item 3027, 92.2, 40.85, "item 3027"
item 3028, 69.32, 0.89, "item 3028"
item 3029, 19.4, 84.96, "item 3029"
item 3030, 57.47, 52.65, "item 3030"
item 3031, 96.83, 7.05, "item 3031"
item 3032, 54.89, 27.6, "item 3032"
item 3033, 27.77, 76.37, "item 3033"
item 3034, 13.22, 73.65, "item 3034"
item 3035, 72.08, 16.65, "item 3035"
item 3036, 6.4, 68.69, "item 3036"
item 3037, 22.71, 24.78, "item 3037"
item 3038, 72.11, 77.1, "item 3038"
item 3039, 67.33, 61.83, "item 3039"
item 3040, 79.32, 84.55, "item 3040"
item 3041, 92.76, 50.41, "item 3041"
item 3042, 38.11, 86.34, "item 3042"
item 3043, 26.39, 45.73, "item 3043"
item 3044, 55.53, 52.52, "item 3044"
item 3045, 72.79, 34.98, "item 3045"
item 3046, 7.21, 43.59, "item 3046"
item 3047, 95.81, 59.23, "item 3047"
item 3048, 38.01, 4.93, "item 3048"
item 3049, 17.26, 45.3, "item 3049"
item 3050, 27.09, 24.96, "item 3050"
item 3051, 51.39, 81.18, "item 3051"
item 3052, 52.99, 2.44, "item 3052"
item 3053, 71.42, 68, "item 3053"
item 3054, 72.23, 31.63, "item 3054"
item 3055, 8.83, 33.71, "item 3055"
item 3056, 81.65, 80.59, "item 3056"
item 3057, 19.22, 99.66, "item 3057"
item 3058, 68.97, 7.47, "item 3058"
item 3059, 9.64, 49.41, "item 3059"
item 3060, 68.6, 32.42, "item 3060"
item 3061, 11.19, 61.41, "item 3061"
item 3062, 30.61, 58.66, "item 3062"
item 3063, 98.24, 31.85, "item 3063"
item 3064, 79.61, 15.14, "item 3064"
item 3065, 0.96, 32.06, "item 3065"
item 3066, 87.01, 75.57, "item 3066"
item 3067, 31.24, 16.2, "item 3067"
item 3068, 5.67, 93.56, "item 3068"
item 3069, 43.94, 19.07, "item 3069"
item 3070, 18.67, 82.29, "item 3070"
item 3071, 85.08, 61.51, "item 3071"
item 3072, 35.71, 58.36, "item 3072"
item 3073, 36.55, 11.34, "item 3073"
item 3074, 29.91, 64.32, "item 3074"
item 3075, 52.82, 31.36, "item 3075"
item 3076, 45.26, 82.01, "item 3076"
item 3077, 99.62, 83.1, "item 3077"
item 3078, 21.09, 49.7, "item 3078"
item 3079, 46.29, 44.46, "item 3079"
item 3080, 73.28, 0.2, "item 3080"
item 3081, 34.55, 42.93, "item 3081"
item 3082, 44.37, 43.97, "item 3082"
item 3083, 44.48, 1.88, "item 3083"
item 3084, 84.44, 31.74, "item 3084"
item 3085, 5.46, 47.06, "item 3085"
item 3086, 53.1, 44.44, "item 3086"
item 3087, 54.31, 22.54, "item 3087"
item 3088, 39.2, 74.74, "item 3088"
item 3089, 26.22, 21.22, "item 3089"
item 3090, 79.32, 84.07, "item 3090"
item 3091, 74.62, 43.58, "item 3091"
item 3092, 18.74, 42.03, "item 3092"
item 3093, 55.58, 59.99, "item 3093"
item 3094, 99.28, 80.39, "item 3094"
item 3095, 79.63, 67.31, "item 3095"
item 3096, 77.26, 23.72, "item 3096"
item 3097, 29.06, 97.93, "item 3097"
item 3098, 71.79, 89.86, "item 3098"
item 3099, 62.64, 61.29, "item 3099"
item 3100, 18.74, 89.68, "item 3100"
item 3101, 81.04, 71.58, "item 3101"
item 3102, 58.97, 93.03, "item 3102"
item 3103, 6.19, 43.27, "item 3103"
item 3104, 20.51, 70, "item 3104"
item 3105, 35.71, 16.45, "item 3105"
item 3106, 64.41, 60.91, "item 3106"
item 3107, 69.56, 7.56, "item 3107"
item 3108, 50.84, 76.11, "item 3108"
item 3109, 70.17, 68.24, "item 3109"
item 3110, 48.35, 77.95, "item 3110"
item 3111, 9.69, 74.54, "item 3111"
item 3112, 52.85, 50.7, "item 3112"
item 3113, 78.37, 62.25, "item 3113"
item 3114, 4.6, 22.01, "item 3114"
item 3115, 76.51, 69.86, "item 3115"
item 3116, 92.05, 59.09, "item 3116"
item 3117, 89.37, 50.33, "item 3117"
item 3118, 9.19, 26.69, "item 3118"
item 3119, 48.75, 65.08, "item 3119"
item 3120, 89.67, 60.11, "item 3120"
item 3121, 18.42, 79.31, "item 3121"
item 3122, 75.28, 76.41, "item 3122"
item 3123, 1.11, 36.29, "item 3123"
item 3124, 89.09, 19.32, "item 3124"
item 3125, 54.3, 0.27, "item 3125"
item 3126, 74.19, 9.75, "item 3126"
item 3127, 19.02, 22.43, "item 3127"
item 3128, 27.74, 52.39, "item 3128"
item 3129, 11.62, 2.53, "item 3129"
item 3130, 7.37, 31.19, "item 3130"
item 3131, 1.75, 89.86, "item 3131"
item 3132, 11.5, 11.73, "item 3132"
item 3133, 1.41, 91.75, "item 3133"
item 3134, 38.96, 56.95, "item 3134"
item 3135, 20.13, 34.95, "item 3135"
item 3136, 14.16, 54.01, "item 3136"
item 3137, 98.6, 56.14, "item 3137"
item 3138, 23.83, 45.01, "item 3138"
item 3139, 19.73, 81.2, "item 3139"
item 3140, 48.92, 51.63, "item 3140"
item 3141, 9.91, 89.92, "item 3141"
item 3142, 90.71, 85.01, "item 3142"
item 3143, 85.57, 52.6, "item 3143"
item 3144, 84.45, 36, "item 3144"
item 3145, 70.7, 68.22, "item 3145"
item 3146, 65.38, 48.08, "item 3146"
item 3147, 9.38, 29.87, "item 3147"
item 3148, 2.54, 85.47, "item 3148"
item 3149, 24.11, 92.59, "item 3149"
item 3150, 43.48, 22.39, "item 3150"
item 3151, 25.43, 21.2, "item 3151"
item 3152, 19.84, 95.89, "item 3152"
item 3153, 61.32, 51.13, "item 3153"
item 3154, 47.85, 84.38, "item 3154"
item 3155, 5.93, 4.13, "item 3155"
item 3156, 20.7, 96.54, "item 3156"
item 3157, 26.14, 62.5, "item 3157"
item 3158, 30.1, 81.44, "item 3158"
item 3159, 32.04, 20.24, "item 3159"
item 3160, 73.64, 99.51, "item 3160"
item 3161, 12.6, 97.98, "item 3161"
item 3162, 1.17, 26.18, "item 3162"
item 3163, 81.42, 29.25, "item 3163"
item 3164, 28.54, 95.29, "item 3164"
item 3165, 9.09, 0.52, "item 3165"
item 3166, 0.71, 27.78, "item 3166"
item 3167, 98.51, 54.2, "item 3167"
item 3168, 16.81, 32.48, "item 3168"
item 3169, 67.42, 45.18, "item 3169"
item 3170, 39.98, 10.82, "item 3170"
item 3171, 38.36, 74.33, "item 3171"
item 3172, 1.94, 44.54, "item 3172"
item 3173, 0.51, 9.92, "item 3173"
item 3174, 78.03, 96.93, "item 3174"
item 3175, 0.16, 47.35, "item 3175"
item 3176, 52.57, 11.49, "item 3176"
item 3177, 36.95, 50.94, "item 3177"
item 3178, 15.97, 49.71, "item 3178"
item 3179, 91.41, 67.63, "item 3179"
item 3180, 35.43, 69.35, "item 3180"
item 3181, 86.32, 1.69, "item 3181"
item 3182, 19.13, 8.26, "item 3182"
item 3183, 88.82, 92.11, "item 3183"
item 3184, 50.29, 5.35, "item 3184"
item 3185, 93.41, 39.78, "item 3185"
item 3186, 1.72, 59.7, "item 3186"
item 3187, 86.85, 90.42, "item 3187"
item 3188, 54.39, 1.7, "item 3188"
item 3189, 85.12, 90.77, "item 3189"
item 3190, 33.97, 26.16, "item 3190"
item 3191, 50.04, 0.92, "item 3191"
item 3192, 48.4, 15.83, "item 3192"
item 3193, 38.4, 63.13, "item 3193"
item 3194, 56.3, 66.55, "item 3194"
item 3195, 10, 99.35, "item 3195"
item 3196, 21.31, 9.99, "item 3196"
item 3197, 22.85, 33.4, "item 3197"
item 3198, 10.49, 18.49, "item 3198"
item 3199, 73.2, 11.59, "item 3199"
item 3200, 76.5, 68.18, "item 3200"
item 3201, 96.44, 25.83, "item 3201"
item 3202, 22.44, 30.86, "item 3202"
item 3203, 30.5, 27.34, "item 3203"
item 3204, 86.19, 63.17, "item 3204"
item 3205, 57.87, 55.43, "item 3205"
item 3206, 96.41, 62.3, "item 3206"
item 3207, 84.48, 96.2, "item 3207"
item 3208, 46.61, 61.55, "item 3208"
item 3209, 84.08, 28.78, "item 3209"
item 3210, 5.39, 46.1, "item 3210"
item 3211, 35.51, 12.96, "item 3211"
item 3212, 31.12, 79.79, "item 3212"
item 3213, 6.46, 21.63, "item 3213"
item 3214, 87.58, 46.81, "item 3214"
item 3215, 92.72, 23.52, "item 3215"
item 3216, 63.53, 29.04, "item 3216"
item 3217, 4.24, 77.47, "item 3217"
item 3218, 83.38, 59.02, "item 3218"
item 3219, 0.74, 8.36, "item 3219"
item 3220, 58.96, 11.7, "item 3220"
item 3221, 18.62, 96.13, "item 3221"
item 3222, 73.09, 23.65, "item 3222"
item 3223, 98.25, 24.9, "item 3223"
item 3224, 4.38, 57.6, "item 3224"
item 3225, 16.05, 6.67, "item 3225"
item 3226, 99.73, 62.24, "item 3226"
item 3227, 49.47, 15.68, "item 3227"
item 3228, 76.21, 12.6, "item 3228"
item 3229, 54.36, 43.68, "item 3229"
item 3230, 86.94, 54.4, "item 3230"
item 3231, 14.47, 13.74, "item 3231"
item 3232, 17.24, 17.68, "item 3232"
item 3233, 30.04, 70.98, "item 3233"
item 3234, 86.65, 9.18, "item 3234"
item 3235, 49.36, 2.03, "item 3235"
item 3236, 19.97, 41.25, "item 3236"
item 3237, 10.36, 22.11, "item 3237"
item 3238, 16.33, 5.33, "item 3238"
item 3239, 52.45, 8.41, "item 3239"
item 3240, 88.96, 52.62, "item 3240"
item 3241, 78.73, 51.51, "item 3241"
item 3242, 70.56, 1.21, "item 3242"
item 3243, 97.23, 42.89, "item 3243"
item 3244, 79.05, 49.57, "item 3244"
item 3245, 46.92, 15.72, "item 3245"
item 3246, 16.67, 39.46, "item 3246"
item 3247, 18.38, 8.75, "item 3247"
item 3248, 32.1, 77.83, "item 3248"
item 3249, 12.56, 28.56, "item 3249"
item 3250, 9.23, 97.05, "item 3250"
item 3251, 41.66, 44.16, "item 3251"
item 3252, 59.25, 5.43, "item 3252"
item 3253, 65.46, 59.67, "item 3253"
item 3254, 83.19, 55.89, "item 3254"
item 3255, 73.83, 76.02, "item 3255"
item 3256, 41.04, 39.74, "item 3256"
item 3257, 71.33, 70.26, "item 3257"
item 3258, 10.37, 94.53, "item 3258"
item 3259, 93.52, 92.58, "item 3259"
item 3260, 42.76, 0.2, "item 3260"
item 3261, 86.29, 5.45, "item 3261"
item 3262, 29.15, 26.33, "item 3262"
item 3263, 9.06, 66.45, "item 3263"
item 3264, 67.13, 84.48, "item 3264"
item 3265, 80.88, 87.26, "item 3265"
item 3266, 82.01, 34.45, "item 3266"
item 3267, 74.42, 84.79, "item 3267"
item 3268, 91.7, 91.11, "item 3268"
item 3269, 76.83, 77.29, "item 3269"
item 3270, 20.79, 79.01, "item 3270"
item 3271, 79.07, 68.18, "item 3271"
item 3272, 63.15, 86.37, "item 3272"
item 3273, 25.31, 3.46, "item 3273"
item 3274, 64.42, 76.91, "item 3274"
item 3275, 52.97, 84.83, "item 3275"
item 3276, 45.82, 28.35, "item 3276"
item 3277, 80.17, 69.66, "item 3277"
item 3278, 18.81, 79.7, "item 3278"
item 3279, 52.61, 91.85, "item 3279"
item 3280, 46.72, 86.14, "item 3280"
item 3281, 44.46, 92.73, "item 3281"
item 3282, 93.74, 99.71, "item 3282"
item 3283, 19.03, 60.16, "item 3283"
item 3284, 64.27, 16.92, "item 3284"
item 3285, 94.09, 35.72, "item 3285"
item 3286, 76.55, 60.15, "item 3286"
item 3287, 24.1, 64.65, "item 3287"
item 3288, 33.02, 88.95, "item 3288"
item 3289, 6.85, 31.63, "item 3289"
item 3290, 47.22, 69.17, "item 3290"
item 3291, 45.74, 46.28, "item 3291"
item 3292, 61.66, 63.29, "item 3292"
item 3293, 50.43, 16.83, "item 3293"
item 3294, 44.84, 43.7, "item 3294"
item 3295, 38.39, 77.82, "item 3295"
item 3296, 86.54, 72.15, "item 3296"
item 3297, 8.01, 18.17, "item 3297"
item 3298, 20.08, 33.1, "item 3298"
item 3299, 89.54, 89.7, "item 3299"
item 3300, 88.05, 56.78, "item 3300"
item 3301, 44.81, 63.06, "item 3301"
item 3302, 33.42, 18.2, "item 3302"
item 3303, 78.46, 37.79, "item 3303"
item 3304, 41.99, 52.79, "item 3304"
item 3305, 44.2, 6.57, "item 3305"
item 3306, 84.05, 86.12, "item 3306"
item 3307, 78.04, 19.62, "item 3307"
item 3308, 3.3, 35.74, "item 3308"
item 3309, 66.85, 94.72, "item 3309"
item 3310, 79.03, 6.16, "item 3310"
item 3311, 65.92, 70.76, "item 3311"
item 3312, 44.4, 64.96, "item 3312"
item 3313, 11.48, 8.08, "item 3313"
item 3314, 77.56, 57.21, "item 3314"
item 3315, 35.73, 97.97, "item 3315"
item 3316, 95.39, 88.46, "item 3316"
item 3317, 80.66, 54.9, "item 3317"
item 3318, 70.16, 82.17, "item 3318"
item 3319, 24.56, 30.77, "item 3319"
item 3320, 58.32, 96.81, "item 3320"
item 3321, 80.23, 7.74, "item 3321"
item 3322, 77.48, 69.51, "item 3322"
item 3323, 97.71, 98.04, "item 3323"
item 3324, 92.97, 38.89, "item 3324"
item 3325, 5.81, 3.01, "item 3325"
item 3326, 78.43, 87.66, "item 3326"
item 3327, 56.62, 61.37, "item 3327"
item 3328, 96.16, 37.41, "item 3328"
item 3329, 94.99, 47.21, "item 3329"
item 3330, 2.63, 22.41, "item 3330"
item 3331, 61.15, 61.65, "item 3331"
item 3332, 22.05, 67.09, "item 3332"
item 3333, 48.63, 99.38, "item 3333"
item 3334, 46.59, 92.81, "item 3334"
item 3335, 82.06, 60.75, "item 3335"
item 3336, 15.66, 83.35, "item 3336"
item 3337, 49.79, 23.59, "item 3337"
item 3338, 98.82, 45.91, "item 3338"
item 3339, 24.8, 84.73, "item 3339"
item 3340, 56.77, 14.46, "item 3340"
item 3341, 33.94, 30.83, "item 3341"
item 3342, 83.18, 55.79, "item 3342"
item 3343, 90.66, 0.37, "item 3343"
item 3344, 36.57, 55.04, "item 3344"
item 3345, 88.76, 54.3, "item 3345"
item 3346, 55.62, 77.21, "item 3346"
item 3347, 66.23, 81.54, "item 3347"
item 3348, 14.35, 23.72, "item 3348"
item 3349, 87.18, 27.3, "item 3349"
item 3350, 13.84, 29.28, "item 3350"
item 3351, 57.1, 47.16, "item 3351"
item 3352, 26.36, 72.93, "item 3352"
item 3353, 82.2, 57.9, "item 3353"
item 3354, 4.69, 9.62, "item 3354"
item 3355, 7.11, 77.31, "item 3355"
item 3356, 44.24, 63.7, "item 3356"
item 3357, 16.86, 19.43, "item 3357"
item 3358, 39.21, 64.23, "item 3358"
item 3359, 68.79, 39.19, "item 3359"
item 3360, 5.18, 43.33, "item 3360"
item 3361, 28.04, 1, "item 3361"
item 3362, 49.8, 63.68, "item 3362"
item 3363, 16.3, 79.48, "item 3363"
item 3364, 61.25, 88.83, "item 3364"
item 3365, 47.49, 87.23, "item 3365"
item 3366, 49.58, 60.85, "item 3366"
item 3367, 16.72, 64.88, "item 3367"
item 3368, 19.88, 4.08, "item 3368"
item 3369, 28.66, 61.15, "item 3369"
item 3370, 78.48, 30.61, "item 3370"
item 3371, 0.8, 77.34, "item 3371"
item 3372, 73.04, 83.46, "item 3372"
item 3373, 52.84, 49.71, "item 3373"
item 3374, 46.02, 16.96, "item 3374"
item 3375, 99.12, 95.71, "item 3375"
item 3376, 37.21, 80.01, "item 3376"
item 3377, 93.11, 55.72, "item 3377"
item 3378, 5.32, 37.91, "item 3378"
item 3379, 34.69, 20.35, "item 3379"
item 3380, 51.51, 40.89, "item 3380"
item 3381, 39.61, 45.58, "item 3381"
item 3382, 18.32, 23.5, "item 3382"
item 3383, 88.07, 22.48, "item 3383"
item 3384, 6.15, 98.08, "item 3384"
item 3385, 14.72, 86.86, "item 3385"
item 3386, 96.87, 87.4, "item 3386"
item 3387, 75.89, 24.79, "item 3387"
item 3388, 98.56, 27.2, "item 3388"
item 3389, 31.51, 54.88, "item 3389"
item 3390, 29.43, 57.4, "item 3390"
item 3391, 8.96, 45.02, "item 3391"
item 3392, 39.41, 12.36, "item 3392"
item 3393, 74.14, 52.42, "item 3393"
item 3394, 28.24, 15.34, "item 3394"
item 3395, 20.81, 59.07, "item 3395"
item 3396, 55.81, 79.86, "item 3396"
item 3397, 3.66, 11.73, "item 3397"
item 3398, 56.63, 21.63, "item 3398"
item 3399, 82.82, 65.46, "item 3399"
item 3400, 63.98, 88.75, "item 3400"
item 3401, 17.69, 72.92, "item 3401"
item 3402, 21.31, 24.98, "item 3402"
item 3403, 46.9, 57.49, "item 3403"
item 3404, 8.57, 91.04, "item 3404"
item 3405, 17.52, 58, "item 3405"
item 3406, 39.33, 82.58, "item 3406"
item 3407, 81.64, 35.06, "item 3407"
item 3408, 90.96, 99.47, "item 3408"
item 3409, 61.2, 84.52, "item 3409"
item 3410, 14.56, 41.23, "item 3410"
item 3411, 93.15, 12.52, "item 3411"
item 3412, 33.88, 25.77, "item 3412"
item 3413, 6.03, 88.09, "item 3413"
item 3414, 83.42, 54.68, "item 3414"
item 3415, 46.43, 4.43, "item 3415"
item 3416, 54.4, 77.28, "item 3416"
item 3417, 69.12, 47.97, "item 3417"
item 3418, 14.58, 37.72, "item 3418"
item 3419, 28.36, 95.62, "item 3419"
item 3420, 42.79, 24.79, "item 3420"
item 3421, 59.29, 34.63, "item 3421"
item 3422, 72.44, 82.29, "item 3422"
item 3423, 18.31, 27.41, "item 3423"
item 3424, 69.36, 79.54, "item 3424"
item 3425, 59.15, 23.7, "item 3425"
item 3426, 79.19, 86.05, "item 3426"
item 3427, 57.42, 56.54, "item 3427"
item 3428, 66.64, 42.23, "item 3428"
item 3429, 60.56, 45.26, "item 3429"
item 3430, 35.17, 68.83, "item 3430"
item 3431, 32.44, 68.37, "item 3431"
item 3432, 59.08, 11.96, "item 3432"
item 3433, 82.18, 62.73, "item 3433"
item 3434, 82.23, 77.3, "item 3434"
item 3435, 15.39, 51.17, "item 3435"
item 3436, 37.6, 67.98, "item 3436"
item 3437, 22.64, 0.39, "item 3437"
item 3438, 20.06, 3.24, "item 3438"
